L Option,R Option,Counter,Outcome Class,LGF Winner,RGF Winner
10,3,25,N,L,R
10,3,26,R,R,R
10,3,27,P,R,L
10,3,28,R,R,R
10,3,29,R,R,R
10,3,30,R,R,R
10,3,31,R,R,R
10,3,32,R,R,R
10,3,33,R,R,R
10,3,34,R,R,R
10,3,35,R,R,R
10,3,36,R,R,R
10,3,37,N,L,R
10,3,38,N,L,R
10,3,39,R,R,R
10,3,40,P,R,L
10,3,41,P,R,L
10,3,42,R,R,R
10,3,43,P,R,L
10,3,44,P,R,L
10,3,45,R,R,R
10,3,46,R,R,R
10,3,47,R,R,R
10,3,48,R,R,R
10,3,49,R,R,R
10,3,50,N,L,R
10,3,51,N,L,R
10,3,52,R,R,R
10,3,53,R,R,R
10,3,54,R,R,R
10,3,55,R,R,R
10,3,56,R,R,R
10,3,57,R,R,R
10,3,58,R,R,R
10,3,59,R,R,R
10,3,60,R,R,R
10,3,61,R,R,R
10,3,62,R,R,R
10,3,63,N,L,R
10,3,64,N,L,R
10,3,65,R,R,R
10,3,66,P,R,L
10,3,67,P,R,L
10,3,68,R,R,R
10,3,69,P,R,L
10,3,70,R,R,R
10,3,71,R,R,R
10,3,72,R,R,R
10,3,73,R,R,R
10,3,74,R,R,R
10,3,75,R,R,R
10,3,76,N,L,R
10,3,77,N,L,R
10,3,78,R,R,R
10,3,79,R,R,R
10,3,80,P,R,L
10,3,81,R,R,R
10,3,82,R,R,R
10,3,83,P,R,L
10,3,84,R,R,R
10,3,85,R,R,R
10,3,86,R,R,R
10,3,87,R,R,R
10,3,88,R,R,R
10,3,89,N,L,R
10,3,90,N,L,R
10,3,91,R,R,R
10,3,92,P,R,L
10,3,93,R,R,R
10,3,94,R,R,R
10,3,95,R,R,R
10,3,96,R,R,R
10,3,97,R,R,R
10,3,98,R,R,R
10,3,99,R,R,R
10,3,100,R,R,R
10,4,1,P,R,L
10,4,2,P,R,L
10,4,3,P,R,L
10,4,4,R,R,R
10,4,5,P,R,L
10,4,6,R,R,R
10,4,7,R,R,R
10,4,8,R,R,R
10,4,9,R,R,R
10,4,10,N,L,R
10,4,11,N,L,R
10,4,12,N,L,R
10,4,13,R,R,R
10,4,14,R,R,R
10,4,15,N,L,R
10,4,16,P,R,L
10,4,17,R,R,R
10,4,18,R,R,R
10,4,19,P,R,L
10,4,20,P,R,L
10,4,21,R,R,R
10,4,22,R,R,R
10,4,23,N,L,R
10,4,24,R,R,R
10,4,25,R,R,R
10,4,26,N,L,R
10,4,27,P,R,L
10,4,28,R,R,R
10,4,29,R,R,R
10,4,30,N,L,R
10,4,31,R,R,R
10,4,32,R,R,R
10,4,33,R,R,R
10,4,34,P,R,L
10,4,35,R,R,R
10,4,36,R,R,R
10,4,37,N,L,R
10,4,38,R,R,R
10,4,39,N,L,R
10,4,40,R,R,R
10,4,41,P,R,L
10,4,42,R,R,R
10,4,43,P,R,L
10,4,44,R,R,R
10,4,45,P,R,L
10,4,46,R,R,R
10,4,47,R,R,R
10,4,48,R,R,R
10,4,49,R,R,R
10,4,50,R,R,R
10,4,51,N,L,R
10,4,52,R,R,R
10,4,53,R,R,R
10,4,54,N,L,R
10,4,55,N,L,R
10,4,56,R,R,R
10,4,57,R,R,R
10,4,58,P,R,L
10,4,59,P,R,L
10,4,60,R,R,R
10,4,61,R,R,R
10,4,62,R,R,R
10,4,63,N,L,R
10,4,64,R,R,R
10,4,65,R,R,R
10,4,66,R,R,R
10,4,67,P,R,L
10,4,68,R,R,R
10,4,69,R,R,R
10,4,70,R,R,R
10,4,71,R,R,R
10,4,72,R,R,R
10,4,73,R,R,R
10,4,74,R,R,R
10,4,75,R,R,R
10,4,76,R,R,R
10,4,77,N,L,R
10,4,78,N,L,R
10,4,79,N,L,R
10,4,80,R,R,R
10,4,81,P,R,L
10,4,82,P,R,L
10,4,83,P,R,L
10,4,84,R,R,R
10,4,85,P,R,L
10,4,86,R,R,R
10,4,87,R,R,R
10,4,88,R,R,R
10,4,89,R,R,R
10,4,90,R,R,R
10,4,91,N,L,R
10,4,92,N,L,R
10,4,93,R,R,R
10,4,94,R,R,R
10,4,95,N,L,R
10,4,96,P,R,L
10,4,97,R,R,R
10,4,98,R,R,R
10,4,99,P,R,L
10,4,100,P,R,L
10,5,1,P,R,L
10,5,2,P,R,L
10,5,3,P,R,L
10,5,4,P,R,L
10,5,5,R,R,R
10,5,6,P,R,L
10,5,7,R,R,R
10,5,8,R,R,R
10,5,9,R,R,R
10,5,10,N,L,R
10,5,11,N,L,R
10,5,12,N,L,R
10,5,13,R,R,R
10,5,14,R,R,R
10,5,15,R,R,R
10,5,16,N,L,R
10,5,17,P,R,L
10,5,18,R,R,R
10,5,19,R,R,R
10,5,20,P,R,L
10,5,21,P,R,L
10,5,22,R,R,R
10,5,23,N,L,R
10,5,24,N,L,R
10,5,25,R,R,R
10,5,26,P,R,L
10,5,27,N,L,R
10,5,28,P,R,L
10,5,29,P,R,L
10,5,30,N,L,R
10,5,31,N,L,R
10,5,32,P,R,L
10,5,33,R,R,R
10,5,34,R,R,R
10,5,35,R,R,R
10,5,36,N,L,R
10,5,37,R,R,R
10,5,38,R,R,R
10,5,39,R,R,R
10,5,40,P,R,L
10,5,41,P,R,L
10,5,42,N,L,R
10,5,43,R,R,R
10,5,44,R,R,R
10,5,45,R,R,R
10,5,46,P,R,L
10,5,47,P,R,L
10,5,48,N,L,R
10,5,49,N,L,R
10,5,50,N,L,R
10,5,51,N,L,R
10,5,52,R,R,R
10,5,53,P,R,L
10,5,54,P,R,L
10,5,55,R,R,R
10,5,56,N,L,R
10,5,57,N,L,R
10,5,58,R,R,R
10,5,59,R,R,R
10,5,60,P,R,L
10,5,61,P,R,L
10,5,62,P,R,L
10,5,63,R,R,R
10,5,64,R,R,R
10,5,65,R,R,R
10,5,66,P,R,L
10,5,67,R,R,R
10,5,68,R,R,R
10,5,69,R,R,R
10,5,70,N,L,R
10,5,71,N,L,R
10,5,72,N,L,R
10,5,73,N,L,R
10,5,74,N,L,R
10,5,75,R,R,R
10,5,76,N,L,R
10,5,77,P,R,L
10,5,78,P,R,L
10,5,79,P,R,L
10,5,80,P,R,L
10,5,81,P,R,L
10,5,82,R,R,R
10,5,83,R,R,R
10,5,84,R,R,R
10,5,85,R,R,R
10,5,86,P,R,L
10,5,87,N,L,R
10,5,88,R,R,R
10,5,89,R,R,R
10,5,90,N,L,R
10,5,91,N,L,R
10,5,92,P,R,L
10,5,93,R,R,R
10,5,94,R,R,R
10,5,95,R,R,R
10,5,96,N,L,R
10,5,97,R,R,R
10,5,98,N,L,R
10,5,99,N,L,R
10,5,100,P,R,L
10,6,1,P,R,L
10,6,2,P,R,L
10,6,3,P,R,L
10,6,4,P,R,L
10,6,5,P,R,L
10,6,6,R,R,R
10,6,7,P,R,L
10,6,8,R,R,R
10,6,9,R,R,R
10,6,10,N,L,R
10,6,11,L,L,L
10,6,12,N,L,R
10,6,13,R,R,R
10,6,14,R,R,R
10,6,15,N,L,R
10,6,16,R,R,R
10,6,17,N,L,R
10,6,18,P,R,L
10,6,19,R,R,R
10,6,20,R,R,R
10,6,21,N,L,R
10,6,22,P,R,L
10,6,23,L,L,L
10,6,24,N,L,R
10,6,25,R,R,R
10,6,26,R,R,R
10,6,27,P,R,L
10,6,28,R,R,R
10,6,29,P,R,L
10,6,30,P,R,L
10,6,31,R,R,R
10,6,32,N,L,R
10,6,33,R,R,R
10,6,34,R,R,R
10,6,35,R,R,R
10,6,36,P,R,L
10,6,37,N,L,R
10,6,38,L,L,L
10,6,39,R,R,R
10,6,40,N,L,R
10,6,41,R,R,R
10,6,42,R,R,R
10,6,43,L,L,L
10,6,44,P,R,L
10,6,45,R,R,R
10,6,46,N,L,R
10,6,47,R,R,R
10,6,48,R,R,R
10,6,49,L,L,L
10,6,50,R,R,R
10,6,51,R,R,R
10,6,52,P,R,L
10,6,53,R,R,R
10,6,54,R,R,R
10,6,55,P,R,L
10,6,56,R,R,R
10,6,57,R,R,R
10,6,58,N,L,R
10,6,59,R,R,R
10,6,60,R,R,R
10,6,61,P,R,L
10,6,62,N,L,R
10,6,63,N,L,R
10,6,64,L,L,L
10,6,65,N,L,R
10,6,66,R,R,R
10,6,67,R,R,R
10,6,68,P,R,L
10,6,69,L,L,L
10,6,70,P,R,L
10,6,71,N,L,R
10,6,72,R,R,R
10,6,73,R,R,R
10,6,74,R,R,R
10,6,75,P,R,L
10,6,76,P,R,L
10,6,77,P,R,L
10,6,78,R,R,R
10,6,79,R,R,R
10,6,80,N,L,R
10,6,81,P,R,L
10,6,82,R,R,R
10,6,83,R,R,R
10,6,84,N,L,R
10,6,85,N,L,R
10,6,86,N,L,R
10,6,87,N,L,R
10,6,88,N,L,R
10,6,89,N,L,R
10,6,90,P,R,L
10,6,91,N,L,R
10,6,92,P,R,L
10,6,93,P,R,L
10,6,94,P,R,L
10,6,95,P,R,L
10,6,96,P,R,L
10,6,97,P,R,L
10,6,98,R,R,R
10,6,99,R,R,R
10,6,100,N,L,R
10,7,1,P,R,L
10,7,2,P,R,L
10,7,3,P,R,L
10,7,4,P,R,L
10,7,5,P,R,L
10,7,6,P,R,L
10,7,7,R,R,R
10,7,8,P,R,L
10,7,9,R,R,R
10,7,10,N,L,R
10,7,11,N,L,R
10,7,12,L,L,L
10,7,13,P,R,L
10,7,14,R,R,R
10,7,15,N,L,R
10,7,16,N,L,R
10,7,17,R,R,R
10,7,18,R,R,R
10,7,19,P,R,L
10,7,20,R,R,R
10,7,21,R,R,R
10,7,22,N,L,R
10,7,23,N,L,R
10,7,24,N,L,R
10,7,25,R,R,R
10,7,26,R,R,R
10,7,27,R,R,R
10,7,28,N,L,R
10,7,29,P,R,L
10,7,30,P,R,L
10,7,31,P,R,L
10,7,32,R,R,R
10,7,33,N,L,R
10,7,34,R,R,R
10,7,35,P,R,L
10,7,36,R,R,R
10,7,37,P,R,L
10,7,38,P,R,L
10,7,39,N,L,R
10,7,40,L,L,L
10,7,41,N,L,R
10,7,42,P,R,L
10,7,43,R,R,R
10,7,44,R,R,R
10,7,45,N,L,R
10,7,46,P,R,L
10,7,47,L,L,L
10,7,48,R,R,R
10,7,49,N,L,R
10,7,50,N,L,R
10,7,51,R,R,R
10,7,52,N,L,R
10,7,53,P,R,L
10,7,54,P,R,L
10,7,55,R,R,R
10,7,56,L,L,L
10,7,57,N,L,R
10,7,58,N,L,R
10,7,59,P,R,L
10,7,60,R,R,R
10,7,61,R,R,R
10,7,62,R,R,R
10,7,63,P,R,L
10,7,64,P,R,L
10,7,65,P,R,L
10,7,66,N,L,R
10,7,67,R,R,R
10,7,68,R,R,R
10,7,69,R,R,R
10,7,70,R,R,R
10,7,71,R,R,R
10,7,72,P,R,L
10,7,73,N,L,R
10,7,74,N,L,R
10,7,75,N,L,R
10,7,76,R,R,R
10,7,77,R,R,R
10,7,78,R,R,R
10,7,79,N,L,R
10,7,80,P,R,L
10,7,81,P,R,L
10,7,82,N,L,R
10,7,83,N,L,R
10,7,84,N,L,R
10,7,85,R,R,R
10,7,86,P,R,L
10,7,87,P,R,L
10,7,88,P,R,L
10,7,89,P,R,L
10,7,90,L,L,L
10,7,91,L,L,L
10,7,92,R,R,R
10,7,93,P,R,L
10,7,94,R,R,R
10,7,95,R,R,R
10,7,96,N,L,R
10,7,97,L,L,L
10,7,98,P,R,L
10,7,99,R,R,R
10,7,100,N,L,R
10,8,1,P,R,L
10,8,2,P,R,L
10,8,3,P,R,L
10,8,4,P,R,L
10,8,5,P,R,L
10,8,6,P,R,L
10,8,7,P,R,L
10,8,8,R,R,R
10,8,9,P,R,L
10,8,10,N,L,R
10,8,11,N,L,R
10,8,12,N,L,R
10,8,13,P,R,L
10,8,14,P,R,L
10,8,15,N,L,R
10,8,16,N,L,R
10,8,17,N,L,R
10,8,18,R,R,R
10,8,19,R,R,R
10,8,20,P,R,L
10,8,21,R,R,R
10,8,22,R,R,R
10,8,23,N,L,R
10,8,24,N,L,R
10,8,25,P,R,L
10,8,26,R,R,R
10,8,27,R,R,R
10,8,28,P,R,L
10,8,29,N,L,R
10,8,30,N,L,R
10,8,31,P,R,L
10,8,32,P,R,L
10,8,33,L,L,L
10,8,34,N,L,R
10,8,35,N,L,R
10,8,36,R,R,R
10,8,37,P,R,L
10,8,38,R,R,R
10,8,39,P,R,L
10,8,40,R,R,R
10,8,41,L,L,L
10,8,42,L,L,L
10,8,43,R,R,R
10,8,44,R,R,R
10,8,45,R,R,R
10,8,46,R,R,R
10,8,47,N,L,R
10,8,48,N,L,R
10,8,49,P,R,L
10,8,50,P,R,L
10,8,51,N,L,R
10,8,52,N,L,R
10,8,53,N,L,R
10,8,54,R,R,R
10,8,55,P,R,L
10,8,56,P,R,L
10,8,57,R,R,R
10,8,58,P,R,L
10,8,59,N,L,R
10,8,60,L,L,L
10,8,61,P,R,L
10,8,62,R,R,R
10,8,63,P,R,L
10,8,64,P,R,L
10,8,65,N,L,R
10,8,66,N,L,R
10,8,67,P,R,L
10,8,68,P,R,L
10,8,69,L,L,L
10,8,70,N,L,R
10,8,71,N,L,R
10,8,72,R,R,R
10,8,73,R,R,R
10,8,74,R,R,R
10,8,75,R,R,R
10,8,76,R,R,R
10,8,77,L,L,L
10,8,78,N,L,R
10,8,79,R,R,R
10,8,80,R,R,R
10,8,81,R,R,R
10,8,82,R,R,R
10,8,83,N,L,R
10,8,84,N,L,R
10,8,85,P,R,L
10,8,86,P,R,L
10,8,87,N,L,R
10,8,88,N,L,R
10,8,89,N,L,R
10,8,90,R,R,R
10,8,91,P,R,L
10,8,92,P,R,L
10,8,93,P,R,L
10,8,94,P,R,L
10,8,95,L,L,L
10,8,96,L,L,L
10,8,97,P,R,L
10,8,98,R,R,R
10,8,99,P,R,L
10,8,100,R,R,R
10,9,1,P,R,L
10,9,2,P,R,L
10,9,3,P,R,L
10,9,4,P,R,L
10,9,5,P,R,L
10,9,6,P,R,L
10,9,7,P,R,L
10,9,8,P,R,L
10,9,9,R,R,R
10,9,10,L,L,L
10,9,11,N,L,R
10,9,12,N,L,R
10,9,13,R,R,R
10,9,14,P,R,L
10,9,15,L,L,L
10,9,16,N,L,R
10,9,17,N,L,R
10,9,18,R,R,R
10,9,19,R,R,R
10,9,20,N,L,R
10,9,21,P,R,L
10,9,22,R,R,R
10,9,23,N,L,R
10,9,24,N,L,R
10,9,25,N,L,R
10,9,26,P,R,L
10,9,27,R,R,R
10,9,28,N,L,R
10,9,29,P,R,L
10,9,30,P,R,L
10,9,31,N,L,R
10,9,32,P,R,L
10,9,33,P,R,L
10,9,34,L,L,L
10,9,35,P,R,L
10,9,36,N,L,R
10,9,37,P,R,L
10,9,38,R,R,R
10,9,39,R,R,R
10,9,40,N,L,R
10,9,41,R,R,R
10,9,42,N,L,R
10,9,43,P,R,L
10,9,44,R,R,R
10,9,45,N,L,R
10,9,46,R,R,R
10,9,47,N,L,R
10,9,48,R,R,R
10,9,49,L,L,L
10,9,50,R,R,R
10,9,51,P,R,L
10,9,52,R,R,R
10,9,53,N,L,R
10,9,54,L,L,L
10,9,55,R,R,R
10,9,56,P,R,L
10,9,57,R,R,R
10,9,58,P,R,L
10,9,59,R,R,R
10,9,60,P,R,L
10,9,61,N,L,R
10,9,62,P,R,L
10,9,63,L,L,L
10,9,64,R,R,R
10,9,65,P,R,L
10,9,66,N,L,R
10,9,67,R,R,R
10,9,68,R,R,R
10,9,69,N,L,R
10,9,70,N,L,R
10,9,71,R,R,R
10,9,72,L,L,L
10,9,73,R,R,R
10,9,74,N,L,R
10,9,75,N,L,R
10,9,76,R,R,R
10,9,77,R,R,R
10,9,78,L,L,L
10,9,79,P,R,L
10,9,80,R,R,R
10,9,81,P,R,L
10,9,82,N,L,R
10,9,83,L,L,L
10,9,84,P,R,L
10,9,85,R,R,R
10,9,86,R,R,R
10,9,87,P,R,L
10,9,88,R,R,R
10,9,89,R,R,R
10,9,90,P,R,L
10,9,91,L,L,L
10,9,92,P,R,L
10,9,93,R,R,R
10,9,94,R,R,R
10,9,95,R,R,R
10,9,96,R,R,R
10,9,97,N,L,R
10,9,98,N,L,R
10,9,99,N,L,R
10,9,100,L,L,L
10,10,1,P,R,L
10,10,2,P,R,L
10,10,3,P,R,L
10,10,4,P,R,L
10,10,5,P,R,L
10,10,6,P,R,L
10,10,7,P,R,L
10,10,8,P,R,L
10,10,9,P,R,L
10,10,10,N,L,R
10,10,11,L,L,L
10,10,12,N,L,R
10,10,13,R,R,R
10,10,14,R,R,R
10,10,15,L,L,L
10,10,16,L,L,L
10,10,17,N,L,R
10,10,18,R,R,R
10,10,19,R,R,R
10,10,20,R,R,R
10,10,21,N,L,R
10,10,22,P,R,L
10,10,23,N,L,R
10,10,24,N,L,R
10,10,25,N,L,R
10,10,26,N,L,R
10,10,27,P,R,L
10,10,28,N,L,R
10,10,29,N,L,R
10,10,30,P,R,L
10,10,31,P,R,L
10,10,32,N,L,R
10,10,33,P,R,L
10,10,34,P,R,L
10,10,35,P,R,L
10,10,36,P,R,L
10,10,37,N,L,R
10,10,38,P,R,L
10,10,39,P,R,L
10,10,40,N,L,R
10,10,41,L,L,L
10,10,42,P,R,L
10,10,43,R,R,R
10,10,44,R,R,R
10,10,45,L,L,L
10,10,46,L,L,L
10,10,47,P,R,L
10,10,48,R,R,R
10,10,49,R,R,R
10,10,50,R,R,R
10,10,51,N,L,R
10,10,52,N,L,R
10,10,53,N,L,R
10,10,54,N,L,R
10,10,55,N,L,R
10,10,56,N,L,R
10,10,57,N,L,R
10,10,58,N,L,R
10,10,59,N,L,R
10,10,60,P,R,L
10,10,61,P,R,L
10,10,62,P,R,L
10,10,63,P,R,L
10,10,64,P,R,L
10,10,65,P,R,L
10,10,66,P,R,L
10,10,67,P,R,L
10,10,68,P,R,L
10,10,69,P,R,L
10,10,70,N,L,R
10,10,71,L,L,L
10,10,72,N,L,R
10,10,73,R,R,R
10,10,74,R,R,R
10,10,75,L,L,L
10,10,76,L,L,L
10,10,77,N,L,R
10,10,78,R,R,R
10,10,79,R,R,R
10,10,80,R,R,R
10,10,81,N,L,R
10,10,82,P,R,L
10,10,83,N,L,R
10,10,84,N,L,R
10,10,85,N,L,R
10,10,86,N,L,R
10,10,87,P,R,L
10,10,88,N,L,R
10,10,89,N,L,R
10,10,90,P,R,L
10,10,91,P,R,L
10,10,92,N,L,R
10,10,93,P,R,L
10,10,94,P,R,L
10,10,95,P,R,L
10,10,96,P,R,L
10,10,97,N,L,R
10,10,98,P,R,L
10,10,99,P,R,L
10,10,100,N,L,R
